"ysovarid","sname","ra","de","hmjd","fname","mag1","emag1","useful","kind","note"
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55522.47938615099","IRAC1","0.04420852201727548","0.45681442200584266","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55523.847540752024","IRAC1","-0.30430358199306418","0.90029629352503615","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55524.764184362008","IRAC1","1.0081364323698014","0.86565824490742527","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55525.301578928353","IRAC1","0.40789881018578195","0.35123350812017851","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55526.564012323244","IRAC1","-0.78787788807208958","0.54011006987631027","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55527.631098942256","IRAC1","0.97614557468005247","0.30017168275753925","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55528.345446934036","IRAC1","0.3205556390623609","0.81018773464389637","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55529.589826548021","IRAC1","-0.75515598517849203","0.11865629374265983","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55530.074394228635","IRAC1","0.16284079157391534","0.66823050789464555","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55531.278335943753","IRAC1","0.45238266632540697","0.13723661092016393","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55532.088836265364","IRAC1","-0.94223228012834792","0.80423203106557495","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55533.886613590978","IRAC1","0.9676037666105558","0.014119481826194815","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55534.867371704444","IRAC1","-0.6889820039739295","0.41022392809727781","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55535.434901366076","IRAC1","-0.9197912341135529","0.6264433740658597","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55536.119858893187","IRAC1","0.25667350456008536","0.088409172293929736","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55537.50721555265","IRAC1","-0.014097488031520328","0.53279599072813799","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55538.580497674899","IRAC1","-0.76572336820724485","0.48189518158769806","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55539.634663131328","IRAC1","0.98067765265498064","0.31354892281167257","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55540.983990293418","IRAC1","-0.84697034268026772","0.17871609873325878","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55541.450458812775","IRAC1","-0.90722250139984484","0.19538413308564551","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55542.508717100449","IRAC1","0.88186817246431148","0.6624563785299068","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55543.139137269107","IRAC1","0.6899890593746868","0.48160991238348128","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55544.525840767856","IRAC1","-0.8347499073901421","0.6292671954968122","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55545.359816111159","IRAC1","0.69408388873710247","0.67865280494459912","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55546.155076293238","IRAC1","0.67103915628283473","0.72963372695966211","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55547.72679781598","IRAC1","-0.54008425614655797","0.2695228661682928","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55548.521238272631","IRAC1","0.88861728045385557","0.13965802350183132","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55549.257756149287","IRAC1","0.49041628488143935","0.43220672530652182","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55550.584389127042","IRAC1","-0.7575047644556715","0.16448954735582033","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55551.423409716095","IRAC1","0.78405801940585373","0.59609893146434234","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55552.29251587866","IRAC1","0.42843804787406314","0.56103539817362891","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55553.226124596928","IRAC1","-0.99159158004011294","0.77762807063435579","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55554.67479211669","IRAC1","0.99520371347359071","0.4586161604145651","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55555.205509276158","IRAC1","0.5846466414347381","0.9688952035249403","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55556.903096051414","IRAC1","-0.19987403983669075","0.48834566234905719","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55557.852741790477","IRAC1","0.97813818416059894","0.64140158225661248","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55558.180229940066","IRAC1","0.62550121885828192","0.46518487914906037","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55559.848595289259","IRAC1","-0.30688465096326323","0.53774718885173567","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55560.691295772092","IRAC1","1.0023069096631949","0.62417786125434571","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55561.026289380694","IRAC1","0.84293355657975444","0.64586706959616802","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55562.322411522924","IRAC1","-0.98047088094441559","0.3176994047937769","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55563.188139827114","IRAC1","0.38538132537942948","0.19405149944316935","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55564.022353256063","IRAC1","0.8497184715763979","0.23449605800129469","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55565.68171500996","IRAC1","-0.60993592720063661","0.94836571102099521","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55566.578815559587","IRAC1","0.94045351804766308","0.082222623286319227","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55567.813226926337","IRAC1","-0.60144405587239425","0.51796206219690655","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55568.644268934251","IRAC1","-0.67255512718760924","0.10417705367774542","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55569.41226012128","IRAC1","0.76099368440069626","0.11397978127739637","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55570.320075345779","IRAC1","0.36849008810698597","0.035183256157259472","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55571.081461745162","IRAC1","-0.93685036612712658","0.084109408540383165","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55572.490921104603","IRAC1","0.86233964144168807","0.58503507520779652","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55573.767669982444","IRAC1","-0.52661850075788064","0.16033770504652811","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55574.606192479172","IRAC1","-0.72859409513128559","0.71505153982639169","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55575.508176155177","IRAC1","0.88199048351800713","0.4025622821646303","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55576.79965717531","IRAC1","-0.58702808972460507","0.21673820432059809","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55577.696809074761","IRAC1","-0.58802127024818418","0.37740804291744567","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55578.449725503291","IRAC1","0.8087207440061942","0.35176266451597094","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55579.787253242968","IRAC1","-0.56534163494337808","0.20139826119868043","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55580.015027247311","IRAC1","-0.87737287922183316","0.12647149741706321","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55581.750821553338","IRAC1","1.009280272384794","0.91849679901088566","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55582.878342067947","IRAC1","-0.7040632900167032","0.70281259762883885","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55583.130836502627","IRAC1","-0.96611419425992529","0.6719428677705449","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55584.002362524516","IRAC1","0.0053726371326184366","0.81240121661465203","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55585.935141350979","IRAC1","-0.78298807872697662","0.57348983206308313","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55586.42303095229","IRAC1","-0.92871977963645225","0.58805799875903453","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55587.895720909612","IRAC1","0.95935835002576186","0.92793807308056497","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55588.403359366544","IRAC1","0.20381386421916967","0.20636064983345004","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55589.81367369424","IRAC1","-0.37423533916502061","0.095565466276617314","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55590.137700429827","IRAC1","0.28611004013904312","0.78055373185534205","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55591.258438670819","IRAC1","0.49448683784366143","0.7390787870440233","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55592.827962458716","IRAC1","-0.34439564709899828","0.67683669024306381","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55593.972108867121","IRAC1","0.90267747844227741","0.76421251280085689","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55594.781242972138","IRAC1","-0.54855577823279877","0.76238802100739744","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55595.334566909652","IRAC1","-0.9768845341740453","0.44419284886806987","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55596.643593841596","IRAC1","0.98058298688113599","0.090791109026968062","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55597.939370773907","IRAC1","-0.78701763456302065","0.2952828141646352","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55598.862259054593","IRAC1","-0.28017974798695799","0.36296545973143546","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55599.882614795861","IRAC1","0.96186670888459047","0.25221515611684453","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55500.327122554765","IRAC2","1.4490281969497378","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55501.680394506213","IRAC2","1.5763994828163594","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55502.902913272083","IRAC2","-0.13167234526246829","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55503.743860832503","IRAC2","2.4972240660899354","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55504.096323469479","IRAC2","6.6332603018220011","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55505.467636476315","IRAC2","4.9611873302617688","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55506.832876783199","IRAC2","1.6579131539174052","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55507.81217494241","IRAC2","7.7548994538517793","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55508.583893863586","IRAC2","2.3526441786718855","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55509.491560369577","IRAC2","1.4338453415220886","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55510.104939821511","IRAC2","7.5837475470092262","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55511.165247637415","IRAC2","1.502798401278747","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55512.541174010723","IRAC2","0.76732660475523884","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55513.249694642509","IRAC2","8.932495245057483","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55514.431676692257","IRAC2","4.1975918028416572","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55515.941641864156","IRAC2","10.17255046348933","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55516.42145297191","IRAC2","6.3083326087681391","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55517.607134799073","IRAC2","3.9146518018329051","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55518.967467310817","IRAC2","1.5123479393835095","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55519.242996026078","IRAC2","7.1922225394584256","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55520.722251184023","IRAC2","4.3963402529937694","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55521.621369113709","IRAC2","10.300052584532267","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55522.47938615099","IRAC2","9.9695392285078714","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55523.847540752024","IRAC2","8.3033826706233143","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55524.764184362008","IRAC2","7.4329896038718921","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55525.301578928353","IRAC2","2.9702656991528871","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55526.564012323244","IRAC2","5.3767746667147067","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55527.631098942256","IRAC2","6.5659737433168823","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55528.345446934036","IRAC2","1.7362228875737613","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55529.589826548021","IRAC2","9.4227449692525891","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55530.074394228635","IRAC2","8.2337152859522913","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55531.278335943753","IRAC2","5.8505767410234037","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55532.088836265364","IRAC2","5.2339356235438217","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55533.886613590978","IRAC2","4.0354738630934675","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55534.867371704444","IRAC2","2.7093686094959404","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55535.434901366076","IRAC2","6.280308127566367","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55536.119858893187","IRAC2","6.9395869822047267","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55537.50721555265","IRAC2","9.7542621783051437","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55538.580497674899","IRAC2","-0.6804785878168772","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55539.634663131328","IRAC2","0.91392333023622929","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55540.983990293418","IRAC2","8.5199300106442539","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55541.450458812775","IRAC2","5.566422209142897","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55542.508717100449","IRAC2","1.1416337442938993","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55543.139137269107","IRAC2","9.0888839756828368","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55544.525840767856","IRAC2","0.60090067212808207","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55545.359816111159","IRAC2","7.9032807165763934","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55546.155076293238","IRAC2","7.9208124643530944","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55547.72679781598","IRAC2","6.4304554925830884","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55548.521238272631","IRAC2","8.0449620666154686","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55549.257756149287","IRAC2","2.3804699939471363","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55550.584389127042","IRAC2","7.6936382105468404","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55551.423409716095","IRAC2","4.9808089603808883","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55552.29251587866","IRAC2","4.6068726880338717","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55553.226124596928","IRAC2","7.40345009398406","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55554.67479211669","IRAC2","3.1931603819622025","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55555.205509276158","IRAC2","1.3573678913849836","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55556.903096051414","IRAC2","1.8624116454239554","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55557.852741790477","IRAC2","4.5166810982585979","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55558.180229940066","IRAC2","0.053719837137395365","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55559.848595289259","IRAC2","2.6514592150911298","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55560.691295772092","IRAC2","2.2122191330581749","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55561.026289380694","IRAC2","1.6457900974144777","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55562.322411522924","IRAC2","5.1304125943849197","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55563.188139827114","IRAC2","3.8047446161650447","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55564.022353256063","IRAC2","4.2833997982471228","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55565.68171500996","IRAC2","5.2047299878517173","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55566.578815559587","IRAC2","8.636073123298079","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55567.813226926337","IRAC2","5.5002898796277133","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55568.644268934251","IRAC2","-0.42452283887577169","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55569.41226012128","IRAC2","5.2414559265969176","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55570.320075345779","IRAC2","8.6410537246869836","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55571.081461745162","IRAC2","2.0875637862787855","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55572.490921104603","IRAC2","7.304892960723433","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55573.767669982444","IRAC2","0.81895860822627986","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55574.606192479172","IRAC2","6.6327617132173353","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55575.508176155177","IRAC2","4.9748957638572309","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55576.79965717531","IRAC2","2.7042400167959526","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55577.696809074761","IRAC2","4.9194975856812437","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55578.449725503291","IRAC2","-0.63733783735528304","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55579.787253242968","IRAC2","8.7169741772738387","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55580.015027247311","IRAC2","2.9250952462913866","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55581.750821553338","IRAC2","6.8153453653250109","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55582.878342067947","IRAC2","5.5041192701410626","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55583.130836502627","IRAC2","4.0263782000003703","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55584.002362524516","IRAC2","2.1597231380837623","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55585.935141350979","IRAC2","2.3181663927433642","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55586.42303095229","IRAC2","8.1753819969128099","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55587.895720909612","IRAC2","4.5263138196730015","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55588.403359366544","IRAC2","8.0352863386657187","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55589.81367369424","IRAC2","7.5337222320674684","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55590.137700429827","IRAC2","2.5854620482410997","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55591.258438670819","IRAC2","8.6526648054481274","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55592.827962458716","IRAC2","4.9674990789274691","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55593.972108867121","IRAC2","8.8838035604604961","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55594.781242972138","IRAC2","4.0039405172937901","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55595.334566909652","IRAC2","0.57455440054130436","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55596.643593841596","IRAC2","7.7398269862121021","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55597.939370773907","IRAC2","2.6803903015241866","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55598.862259054593","IRAC2","2.3256640168385956","10.0","1","0",""
"-1503","test_1503","89.468267921124593","-0.49877026831130422","55599.882614795861","IRAC2","0.070790501610688367","10.0","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55500.199999999997","IRAC1","12.829986848206346","0.31858590707541157","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55501.199999999997","IRAC1","12.065696403106982","0.79366423127116603","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55502.199999999997","IRAC1","12.382095940310956","0.36085570092572428","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55503.199999999997","IRAC1","12.838977040614163","0.46716672199675247","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55504.199999999997","IRAC1","12.571280887364873","0.79260455171110722","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55505.199999999997","IRAC1","12.457127863248369","0.9137309797312988","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55506.199999999997","IRAC1","12.869605595866497","0.4678560361962909","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55507.199999999997","IRAC1","12.632662438859885","0.60743581471730146","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55508.199999999997","IRAC1","12.918162713588758","0.13728846119824001","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55509.199999999997","IRAC1","12.163472809029658","0.031978487045350668","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55510.199999999997","IRAC1","12.633399934975957","0.55815915686203232","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55511.199999999997","IRAC1","12.234358429464351","0.30114290948105171","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55512.199999999997","IRAC1","12.839810496504736","0.10483885546691951","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55513.199999999997","IRAC1","12.200364880854037","0.66356015388162504","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55514.199999999997","IRAC1","12.464199152159001","0.83557315064001392","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55515.199999999997","IRAC1","12.857638670216719","0.8021933825601566","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55516.199999999997","IRAC1","12.102040187329857","0.7213967263445924","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55517.199999999997","IRAC1","12.378585823924393","0.36046532745043003","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55518.199999999997","IRAC1","12.318320341024368","0.16166697217801507","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55519.199999999997","IRAC1","12.584459634834641","0.33284948733488939","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55520.199999999997","IRAC1","12.160614990928767","0.4045881804052428","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55521.199999999997","IRAC1","12.368710065993449","0.73720057721891663","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55522.199999999997","IRAC1","12.00698621341569","0.65703505477762936","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55523.199999999997","IRAC1","12.382859600296351","0.75129023586326504","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55524.199999999997","IRAC1","12.326884327935097","0.147393968336478","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55525.199999999997","IRAC1","12.687719066320318","0.97071848294126883","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55526.199999999997","IRAC1","12.409221624162793","0.23655897905501766","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55527.199999999997","IRAC1","12.568500387969465","0.9272066083896956","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55528.199999999997","IRAC1","12.756216462352439","0.20717840718611369","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55529.199999999997","IRAC1","12.485565104525966","0.91170480596669135","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55530.199999999997","IRAC1","12.052993947508082","0.85446546718959426","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55531.199999999997","IRAC1","12.465226914893519","0.044560182661896874","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55532.199999999997","IRAC1","12.759469274908957","0.16307218710262805","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55533.199999999997","IRAC1","12.469974041854558","0.12534592955979362","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55534.199999999997","IRAC1","12.958729223558102","0.90075889568787659","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55535.199999999997","IRAC1","12.510205855866245","0.99595981923753873","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55536.199999999997","IRAC1","12.831759438966465","0.074620361876856833","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55537.199999999997","IRAC1","12.275933153822459","0.70615600989690885","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55538.199999999997","IRAC1","12.06432723391803","0.19027547433561853","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55539.199999999997","IRAC1","12.750515792609187","0.47885212800632859","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55540.199999999997","IRAC1","12.444953079787171","0.3146155469823424","1","0",""
"-2000","test_2000","105.62546985944311","25.641739315123317","55541.199999999997","IRAC1","12.296359929577722","0.68355008705087583","1","0",""
